Day,Session,Activity,Event or behavior?,Visitors?,Music?,Time Start,Time End,Start,End,StartSec,EndSec
0,1.1,M,EVENT,NO,NO,0:02,0:07,1:00:02,1:00:07,3602,3607
0,1.1,L,BEHAVIOR,NO,NO,0:10,0:13,1:00:10,1:00:13,3610,3613
0,1.1,B,EVENT,NO,NO,1:02,1:03,1:01:02,1:01:03,3662,3663
0,1.1,B,EVENT,NO,NO,1:05,1:12,1:01:05,1:01:12,3665,3672
0,1.1,B,EVENT,NO,NO,1:13,1:17,1:01:13,1:01:17,3673,3677
0,1.1,S,BEHAVIOR,NO,NO,1:19,1:20,1:01:19,1:01:20,3679,3680
0,1.1,B,EVENT,NO,NO,1:20,1:27,1:01:20,1:01:27,3680,3687
0,1.1,B,EVENT,NO,NO,1:32,1:36,1:01:32,1:01:36,3692,3696
0,1.1,H,EVENT,NO,NO,1:37,1:38,1:01:37,1:01:38,3697,3698
0,1.1,N,EVENT,NO,NO,1:39,1:41,1:01:39,1:01:41,3699,3701
0,1.1,B,EVENT,NO,NO,1:43,1:45,1:01:43,1:01:45,3703,3705
0,1.1,NB,BEHAVIOR,NO,NO,1:50,1:58,1:01:50,1:01:58,3710,3718
0,1.1,B,EVENT,NO,NO,1:58,2:02,1:01:58,1:02:02,3718,3722
0,1.1,H,EVENT,NO,NO,2:07,2:09,1:02:07,1:02:09,3727,3729
0,1.1,N,EVENT,NO,NO,2:12,2:15,1:02:12,1:02:15,3732,3735
0,1.1,H,EVENT,NO,NO,2:21,2:24,1:02:21,1:02:24,3741,3744
0,1.1,B,EVENT,NO,NO,2:26,2:30,1:02:26,1:02:30,3746,3750
0,1.1,B,EVENT,NO,NO,2:31,2:38,1:02:31,1:02:38,3751,3758
0,1.1,B,EVENT,NO,NO,2:41,2:42,1:02:41,1:02:42,3761,3762
0,1.1,H,EVENT,NO,NO,2:43,2:46,1:02:43,1:02:46,3763,3766
0,1.1,N,EVENT,NO,NO,2:48,2:50,1:02:48,1:02:50,3768,3770
0,1.1,M,EVENT,NO,NO,2:53,3:03,1:02:53,1:03:03,3773,3783
0,1.1,B,EVENT,NO,NO,3:03,3:06,1:03:03,1:03:06,3783,3786
0,1.1,L,BEHAVIOR,NO,NO,3:07,3:10,1:03:07,1:03:10,3787,3790
0,1.1,N,EVENT,NO,NO,3:10,3:11,1:03:10,1:03:11,3790,3791
0,1.1,B,EVENT,NO,NO,3:32,3:44,1:03:32,1:03:44,3812,3824
0,1.1,B,EVENT,NO,NO,3:51,3:58,1:03:51,1:03:58,3831,3838
0,1.1,N,EVENT,NO,NO,4:00,4:01,1:04:00,1:04:01,3840,3841
0,1.1,B,EVENT,NO,NO,4:04,4:08,1:04:04,1:04:08,3844,3848
0,1.1,B,EVENT,NO,NO,4:10,4:14,1:04:10,1:04:14,3850,3854
0,1.1,N,EVENT,NO,NO,4:18,4:20,1:04:18,1:04:20,3858,3860
0,1.1,NB,BEHAVIOR,NO,NO,4:25,4:31,1:04:25,1:04:31,3865,3871
0,1.1,H,EVENT,NO,NO,4:34,4:38,1:04:34,1:04:38,3874,3878
0,1.1,L,BEHAVIOR,NO,NO,4:39,4:40,1:04:39,1:04:40,3879,3880
0,1.1,N,EVENT,NO,NO,4:41,4:43,1:04:41,1:04:43,3881,3883
0,1.1,N,EVENT,NO,NO,4:48,4:50,1:04:48,1:04:50,3888,3890
0,1.1,B,EVENT,NO,NO,4:51,4:59,1:04:51,1:04:59,3891,3899
0,1.1,N,EVENT,NO,NO,5:01,5:03,1:05:01,1:05:03,3901,3903
0,1.1,NB,BEHAVIOR,NO,NO,5:14,5:16,1:05:14,1:05:16,3914,3916
0,1.1,NB,BEHAVIOR,NO,NO,5:20,5:24,1:05:20,1:05:24,3920,3924
0,1.1,H,EVENT,NO,NO,5:28,5:29,1:05:28,1:05:29,3928,3929
0,1.1,B,EVENT,NO,NO,5:30,5:31,1:05:30,1:05:31,3930,3931
0,1.1,M,EVENT,NO,NO,5:48,5:58,1:05:48,1:05:58,3948,3958
0,1.1,NB,BEHAVIOR,NO,NO,5:58,6:20,1:05:58,1:06:20,3958,3980
0,1.1,M,EVENT,NO,NO,6:20,6:25,1:06:20,1:06:25,3980,3985
0,1.1,N,EVENT,NO,NO,6:26,6:29,1:06:26,1:06:29,3986,3989
0,1.1,H,EVENT,NO,NO,6:32,6:35,1:06:32,1:06:35,3992,3995
0,1.1,B,EVENT,NO,NO,6:36,6:42,1:06:36,1:06:42,3996,4002
0,1.1,S,BEHAVIOR,NO,NO,6:44,6:45,1:06:44,1:06:45,4004,4005
0,1.1,B,EVENT,NO,NO,6:45,6:47,1:06:45,1:06:47,4005,4007
0,1.1,N,EVENT,NO,NO,6:49,6:50,1:06:49,1:06:50,4009,4010
0,1.1,B,EVENT,NO,NO,6:58,7:04,1:06:58,1:07:04,4018,4024
0,1.1,N,EVENT,NO,NO,7:07,7:10,1:07:07,1:07:10,4027,4030
0,1.1,N,EVENT,NO,NO,7:11,7:16,1:07:11,1:07:16,4031,4036
0,1.1,S,BEHAVIOR,NO,NO,7:20,7:22,1:07:20,1:07:22,4040,4042
0,1.1,B,EVENT,NO,NO,7:23,7:32,1:07:23,1:07:32,4043,4052
0,1.1,N,EVENT,NO,NO,7:34,7:36,1:07:34,1:07:36,4054,4056
0,1.1,B,EVENT,NO,NO,7:37,7:41,1:07:37,1:07:41,4057,4061
0,1.1,N,EVENT,NO,NO,7:45,7:47,1:07:45,1:07:47,4065,4067
0,1.1,B,EVENT,NO,NO,7:48,7:52,1:07:48,1:07:52,4068,4072
0,1.1,S,BEHAVIOR,NO,NO,7:52,7:54,1:07:52,1:07:54,4072,4074
0,1.1,B,BEHAVIOR,NO,NO,7:54,7:55,1:07:54,1:07:55,4074,4075
0,1.1,B,EVENT,NO,NO,7:57,7:59,1:07:57,1:07:59,4077,4079
0,1.1,B,EVENT,NO,NO,8:02,8:06,1:08:02,1:08:06,4082,4086
0,1.1,B,EVENT,NO,NO,8:10,8:11,1:08:10,1:08:11,4090,4091
0,1.1,H,EVENT,NO,NO,8:13,8:21,1:08:13,1:08:21,4093,4101
0,1.1,B,EVENT,NO,NO,8:22,8:24,1:08:22,1:08:24,4102,4104
0,1.1,B,EVENT,NO,NO,8:25,8:29,1:08:25,1:08:29,4105,4109
0,1.1,B,EVENT,NO,NO,8:30,8:33,1:08:30,1:08:33,4110,4113
0,1.1,B,EVENT,NO,NO,8:35,8:43,1:08:35,1:08:43,4115,4123
0,1.1,B,EVENT,NO,NO,8:44,8:46,1:08:44,1:08:46,4124,4126
0,1.1,B,EVENT,NO,NO,8:59,9:04,1:08:59,1:09:04,4139,4144
0,1.1,B,EVENT,NO,NO,9:05,9:13,1:09:05,1:09:13,4145,4153
0,1.1,B,EVENT,NO,NO,9:17,9:20,1:09:17,1:09:20,4157,4160
0,1.1,B,EVENT,NO,NO,9:24,9:28,1:09:24,1:09:28,4164,4168
0,1.1,H,EVENT,NO,NO,9:30,9:32,1:09:30,1:09:32,4170,4172
0,1.1,B,EVENT,NO,NO,9:33,9:36,1:09:33,1:09:36,4173,4176
0,1.1,B,EVENT,NO,NO,9:38,9:42,1:09:38,1:09:42,4178,4182
0,1.1,S,BEHAVIOR,NO,NO,9:48,9:50,1:09:48,1:09:50,4188,4190
0,1.1,H,EVENT,NO,NO,9:50,9:52,1:09:50,1:09:52,4190,4192
0,1.1,B,EVENT,NO,NO,9:54,9:58,1:09:54,1:09:58,4194,4198
0,1.1,B,EVENT,NO,NO,10:04,10:18,1:10:04,1:10:18,4204,4218
0,1.1,H,EVENT,NO,NO,10:23,10:32,1:10:23,1:10:32,4223,4232
0,1.1,S,BEHAVIOR,NO,NO,10:39,10:44,1:10:39,1:10:44,4239,4244
0,1.1,L,BEHAVIOR,NO,NO,10:48,10:50,1:10:48,1:10:50,4248,4250
0,1.1,B,EVENT,NO,NO,10:51,10:58,1:10:51,1:10:58,4251,4258
0,1.1,M,EVENT,NO,NO,11:01,11:07,1:11:01,1:11:07,4261,4267
0,1.1,B,EVENT,NO,NO,11:09,11:10,1:11:09,1:11:10,4269,4270
0,1.1,N,EVENT,NO,NO,11:12,11:14,1:11:12,1:11:14,4272,4274
0,1.1,M,EVENT,NO,NO,11:25,11:28,1:11:25,1:11:28,4285,4288
0,1.1,NB,BEHAVIOR,NO,NO,11:28,11:41,1:11:28,1:11:41,4288,4301
0,1.1,B,EVENT,NO,NO,11:45,11:47,1:11:45,1:11:47,4305,4307
0,1.1,B,EVENT,NO,NO,11:54,12:01,1:11:54,1:12:01,4314,4321
0,1.1,M,EVENT,NO,NO,12:10,12:18,1:12:10,1:12:18,4330,4338
0,1.1,NB,BEHAVIOR,NO,NO,12:27,12:54,1:12:27,1:12:54,4347,4374
0,1.1,M,EVENT,NO,NO,12:54,12:57,1:12:54,1:12:57,4374,4377
0,1.1,B,EVENT,NO,NO,12:58,13:00,1:12:58,1:13:00,4378,4380
0,1.1,B,EVENT,NO,NO,13:01,13:02,1:13:01,1:13:02,4381,4382
0,1.1,N,EVENT,NO,NO,13:05,13:07,1:13:05,1:13:07,4385,4387
0,1.1,NB,BEHAVIOR,NO,NO,13:12,13:40,1:13:12,1:13:40,4392,4420
0,1.1,L,BEHAVIOR,NO,NO,13:40,13:52,1:13:40,1:13:52,4420,4432
0,1.1,B,EVENT,NO,NO,13:52,13:54,1:13:52,1:13:54,4432,4434
0,1.1,N,EVENT,NO,NO,13:57,13:59,1:13:57,1:13:59,4437,4439
0,1.1,B,EVENT,NO,NO,14:04,14:06,1:14:04,1:14:06,4444,4446
0,1.1,NB,BEHAVIOR,NO,NO,14:08,14:22,1:14:08,1:14:22,4448,4462
0,1.1,N,EVENT,NO,NO,14:34,14:36,1:14:34,1:14:36,4474,4476
0,1.1,L,BEHAVIOR,NO,NO,14:36,14:40,1:14:36,1:14:40,4476,4480
0,1.1,B,EVENT,NO,NO,14:40,14:43,1:14:40,1:14:43,4480,4483
0,1.1,L,BEHAVIOR,NO,NO,14:50,14:56,1:14:50,1:14:56,4490,4496
0,1.1,L,BEHAVIOR,NO,NO,15:09,15:52,1:15:09,1:15:52,4509,4552
0,1.1,NB,BEHAVIOR,NO,NO,15:53,15:57,1:15:53,1:15:57,4553,4557
0,1.1,L,BEHAVIOR,NO,NO,15:57,16:15,1:15:57,1:16:15,4557,4575
0,1.1,M,EVENT,NO,NO,16:17,16:23,1:16:17,1:16:23,4577,4583
0,1.1,NB,BEHAVIOR,NO,NO,16:23,16:29,1:16:23,1:16:29,4583,4589
0,1.1,L,BEHAVIOR,NO,NO,16:29,16:32,1:16:29,1:16:32,4589,4592
0,1.1,B,EVENT,NO,NO,16:35,16:37,1:16:35,1:16:37,4595,4597
0,1.1,M,EVENT,NO,NO,16:38,16:44,1:16:38,1:16:44,4598,4604
0,1.1,B,EVENT,NO,NO,16:44,16:49,1:16:44,1:16:49,4604,4609
0,1.1,B,EVENT,NO,NO,16:50,16:56,1:16:50,1:16:56,4610,4616
0,1.1,B,EVENT,NO,NO,16:58,17:07,1:16:58,1:17:07,4618,4627
0,1.1,B,EVENT,NO,NO,17:08,17:18,1:17:08,1:17:18,4628,4638
0,1.1,B,EVENT,NO,NO,17:22,17:23,1:17:22,1:17:23,4642,4643
0,1.1,B,EVENT,NO,NO,17:25,17:27,1:17:25,1:17:27,4645,4647
0,1.1,N,EVENT,NO,NO,17:33,17:35,1:17:33,1:17:35,4653,4655
0,1.1,M,EVENT,NO,NO,17:37,17:50,1:17:37,1:17:50,4657,4670
0,1.1,B,EVENT,NO,NO,17:50,18:06,1:17:50,1:18:06,4670,4686
0,1.1,N,EVENT,NO,NO,18:09,18:11,1:18:09,1:18:11,4689,4691
0,1.1,M,EVENT,NO,NO,18:13,18:19,1:18:13,1:18:19,4693,4699
0,1.1,B,EVENT,NO,NO,18:19,18:27,1:18:19,1:18:27,4699,4707
0,1.1,H,EVENT,NO,NO,18:28,18:30,1:18:28,1:18:30,4708,4710
0,1.1,H,EVENT,NO,NO,18:33,18:40,1:18:33,1:18:40,4713,4720
0,1.1,B,EVENT,NO,NO,19:01,19:16,1:19:01,1:19:16,4741,4756
0,1.1,B,EVENT,NO,NO,19:20,19:27,1:19:20,1:19:27,4760,4767
0,1.1,N,EVENT,NO,NO,19:33,19:36,1:19:33,1:19:36,4773,4776
0,1.1,M,EVENT,NO,NO,19:37,19:41,1:19:37,1:19:41,4777,4781
0,1.1,NB,BEHAVIOR,NO,NO,19:41,19:46,1:19:41,1:19:46,4781,4786
0,1.1,M,BEHAVIOR,NO,NO,19:46,19:48,1:19:46,1:19:48,4786,4788
0,1.1,B,EVENT,NO,NO,19:48,19:55,1:19:48,1:19:55,4788,4795
0,1.2,P,BEHAVIOR,YES,NO,0:00,0:30,2:00:00,2:00:30,7200,7230
0,1.2,P,BEHAVIOR,YES,NO,1:48,1:53,2:01:48,2:01:53,7308,7313
0,1.2,P,BEHAVIOR,YES,NO,2:00,2:10,2:02:00,2:02:10,7320,7330
0,1.2,S,BEHAVIOR,YES,NO,4:00,4:52,2:04:00,2:04:52,7440,7492
0,1.2,S,BEHAVIOR,YES,NO,5:20,6:18,2:05:20,2:06:18,7520,7578
0,1.2,L,BEHAVIOR,YES,NO,6:21,6:24,2:06:21,2:06:24,7581,7584
0,1.2,M,EVENT,YES,NO,6:24,6:38,2:06:24,2:06:38,7584,7598
0,1.2,L,BEHAVIOR,YES,NO,6:49,7:23,2:06:49,2:07:23,7609,7643
0,1.2,M,EVENT,YES,NO,7:25,7:47,2:07:25,2:07:47,7645,7667
0,1.2,NB,BEHAVIOR,YES,NO,7:47,8:58,2:07:47,2:08:58,7667,7738
0,1.2,M,EVENT,YES,NO,8:58,9:02,2:08:58,2:09:02,7738,7742
0,1.2,L,BEHAVIOR,YES,NO,9:11,9:35,2:09:11,2:09:35,7751,7775
0,1.2,M,EVENT,YES,NO,9:35,9:42,2:09:35,2:09:42,7775,7782
0,1.2,M,EVENT,YES,NO,11:32,11:36,2:11:32,2:11:36,7892,7896
0,1.2,P,BEHAVIOR,YES,NO,13:05,13:09,2:13:05,2:13:09,7985,7989
0,1.2,V,EVENT,YES,NO,15:27,15:28,2:15:27,2:15:28,8127,8128
0,1.3,P,BEHAVIOR,YES,NO,0:17,0:21,3:00:17,3:00:21,10817,10821
0,1.3,FP,BEHAVIOR,YES,NO,1:32,1:33,3:01:32,3:01:33,10892,10893
0,1.3,P,BEHAVIOR,YES,NO,1:36,2:27,3:01:36,3:02:27,10896,10947
0,1.3,L,BEHAVIOR,YES,NO,2:36,2:50,3:02:36,3:02:50,10956,10970
0,1.3,L,BEHAVIOR,YES,NO,6:10,6:27,3:06:10,3:06:27,11170,11187
0,1.3,V,BEHAVIOR,YES,NO,6:27,6:27,3:06:27,3:06:27,11187,11187
0,1.3,L,BEHAVIOR,YES,NO,6:28,6:30,3:06:28,3:06:30,11188,11190
0,1.3,B,EVENT,YES,NO,6:47,6:48,3:06:47,3:06:48,11207,11208
0,1.3,H,EVENT,YES,NO,6:53,6:54,3:06:53,3:06:54,11213,11214
0,1.3,H,EVENT,YES,NO,7:02,7:07,3:07:02,3:07:07,11222,11227
0,1.3,B,EVENT,YES,NO,7:10,7:14,3:07:10,3:07:14,11230,11234
0,1.3,H,EVENT,YES,NO,7:15,7:19,3:07:15,3:07:19,11235,11239
0,1.3,P,BEHAVIOR,YES,NO,8:08,8:33,3:08:08,3:08:33,11288,11313
0,1.3,NB,BEHAVIOR,YES,NO,9:21,9:32,3:09:21,3:09:32,11361,11372
0,1.3,M,EVENT,YES,NO,9:32,9:41,3:09:32,3:09:41,11372,11381
0,1.3,M,EVENT,YES,NO,9:50,10:02,3:09:50,3:10:02,11390,11402
0,1.3,FP,BEHAVIOR,YES,NO,10:09,10:10,3:10:09,3:10:10,11409,11410
0,1.3,P,BEHAVIOR,YES,NO,10:32,10:51,3:10:32,3:10:51,11432,11451
0,1.3,M,EVENT,YES,NO,11:07,11:13,3:11:07,3:11:13,11467,11473
0,1.3,M,EVENT,YES,NO,11:15,11:22,3:11:15,3:11:22,11475,11482
0,1.3,L,BEHAVIOR,YES,NO,11:22,11:25,3:11:22,3:11:25,11482,11485
0,1.3,P,BEHAVIOR,YES,NO,11:40,11:56,3:11:40,3:11:56,11500,11516
0,1.3,P,BEHAVIOR,YES,NO,11:58,12:04,3:11:58,3:12:04,11518,11524
0,1.4,M,EVENT,YES,NO,0:42,0:45,4:00:42,4:00:45,14442,14445
0,1.4,P,BEHAVIOR,YES,NO,0:49,0:56,4:00:49,4:00:56,14449,14456
0,1.4,P,BEHAVIOR,YES,NO,1:10,1:47,4:01:10,4:01:47,14470,14507
0,1.5,P,BEHAVIOR,YES,NO,0:00,0:27,5:00:00,5:00:27,18000,18027
0,1.5,P,BEHAVIOR,YES,NO,0:36,1:18,5:00:36,5:01:18,18036,18078
0,1.5,P,BEHAVIOR,YES,NO,1:49,2:31,5:01:49,5:02:31,18109,18151
0,1.5,M,EVENT,YES,NO,2:45,2:49,5:02:45,5:02:49,18165,18169
0,1.5,L,BEHAVIOR,YES,NO,3:31,3:36,5:03:31,5:03:36,18211,18216
0,1.5,M,EVENT,YES,NO,4:24,4:28,5:04:24,5:04:28,18264,18268
0,1.5,P,BEHAVIOR,YES,NO,4:48,4:59,5:04:48,5:04:59,18288,18299
0,1.5,L,BEHAVIOR,YES,NO,5:00,5:25,5:05:00,5:05:25,18300,18325
0,1.5,V,EVENT,YES,NO,6:08,6:08,5:06:08,5:06:08,18368,18368
0,1.5,P,BEHAVIOR,YES,NO,6:09,8:37,5:06:09,5:08:37,18369,18517
0,1.5,P,BEHAVIOR,YES,NO,8:44,9:17,5:08:44,5:09:17,18524,18557
0,1.5,L,BEHAVIOR,YES,NO,9:57,10:17,5:09:57,5:10:17,18597,18617
0,1.5,L,BEHAVIOR,YES,NO,10:26,11:15,5:10:26,5:11:15,18626,18675
0,1.5,H,EVENT,YES,NO,11:19,11:20,5:11:19,5:11:20,18679,18680
0,1.5,L,BEHAVIOR,YES,NO,11:37,11:45,5:11:37,5:11:45,18697,18705
0,1.5,P,BEHAVIOR,YES,NO,11:45,11:53,5:11:45,5:11:53,18705,18713
0,1.5,L,BEHAVIOR,YES,NO,11:53,11:59,5:11:53,5:11:59,18713,18719
0,1.5,M,EVENT,YES,NO,12:57,13:05,5:12:57,5:13:05,18777,18785
0,1.5,L,BEHAVIOR,YES,NO,13:07,13:52,5:13:07,5:13:52,18787,18832
0,1.5,M,EVENT,YES,NO,13:52,13:56,5:13:52,5:13:56,18832,18836
0,1.5,M,EVENT,YES,NO,14:28,14:32,5:14:28,5:14:32,18868,18872
0,1.5,M,EVENT,YES,NO,15:36,15:40,5:15:36,5:15:40,18936,18940
0,1.5,M,EVENT,YES,NO,15:43,15:47,5:15:43,5:15:47,18943,18947
0,1.5,L,EVENT,YES,NO,15:51,16:00,5:15:51,5:16:00,18951,18960
0,1.5,M,EVENT,YES,NO,16:06,16:13,5:16:06,5:16:13,18966,18973
0,1.5,M,EVENT,YES,NO,16:24,16:28,5:16:24,5:16:28,18984,18988
0,1.5,NB,BEHAVIOR,YES,NO,16:28,16:32,5:16:28,5:16:32,18988,18992
0,1.5,NB,BEHAVIOR,YES,NO,17:01,17:11,5:17:01,5:17:11,19021,19031
0,1.5,N,EVENT,YES,NO,17:39,17:43,5:17:39,5:17:43,19059,19063
0,1.5,N,EVENT,YES,NO,17:48,17:51,5:17:48,5:17:51,19068,19071
1,1.1,M,EVENT,NO,NO,7:29,7:32,1:07:29,1:07:32,4049,4052
1,1.1,L,BEHAVIOR,NO,NO,7:32,7:46,1:07:32,1:07:46,4052,4066
1,1.1,M,EVENT,NO,NO,7:50,7:55,1:07:50,1:07:55,4070,4075
1,1.1,S,BEHAVIOR,NO,NO,8:07,8:10,1:08:07,1:08:10,4087,4090
1,1.1,B,EVENT,NO,NO,8:11,8:14,1:08:11,1:08:14,4091,4094
1,1.1,NB,BEHAVIOR,NO,NO,8:35,8:41,1:08:35,1:08:41,4115,4121
1,1.1,M,EVENT,NO,NO,9:04,9:05,1:09:04,1:09:05,4144,4145
1,1.1,L,BEHAVIOR,NO,NO,9:06,9:18,1:09:06,1:09:18,4146,4158
1,1.1,M,EVENT,NO,NO,9:18,9:22,1:09:18,1:09:22,4158,4162
1,1.1,L,BEHAVIOR,NO,NO,9:44,9:54,1:09:44,1:09:54,4184,4194
1,1.1,L,BEHAVIOR,NO,NO,10:03,10:12,1:10:03,1:10:12,4203,4212
1,1.1,NB,BEHAVIOR,NO,NO,10:14,10:21,1:10:14,1:10:21,4214,4221
1,1.1,NB,BEHAVIOR,NO,NO,10:36,10:41,1:10:36,1:10:41,4236,4241
1,1.1,M,EVENT,NO,NO,10:44,10:46,1:10:44,1:10:46,4244,4246
1,1.1,L,BEHAVIOR,NO,NO,10:47,10:58,1:10:47,1:10:58,4247,4258
1,1.1,M,EVENT,NO,NO,10:58,11:04,1:10:58,1:11:04,4258,4264
1,1.1,M,EVENT,NO,NO,11:07,11:12,1:11:07,1:11:12,4267,4272
1,1.1,M,EVENT,NO,NO,11:22,11:30,1:11:22,1:11:30,4282,4290
1,1.1,NB,BEHAVIOR,NO,NO,11:30,11:37,1:11:30,1:11:37,4290,4297
1,1.1,NB,BEHAVIOR,NO,NO,11:40,11:47,1:11:40,1:11:47,4300,4307
1,1.1,M,EVENT,NO,NO,12:04,12:18,1:12:04,1:12:18,4324,4338
1,1.1,NB,BEHAVIOR,NO,NO,12:19,12:24,1:12:19,1:12:24,4339,4344
1,1.1,NB,BEHAVIOR,NO,NO,12:42,12:47,1:12:42,1:12:47,4362,4367
1,1.1,NB,BEHAVIOR,NO,NO,13:04,13:19,1:13:04,1:13:19,4384,4399
1,1.1,NB,BEHAVIOR,NO,NO,14:06,14:12,1:14:06,1:14:12,4446,4452
1,1.1,M,EVENT,NO,NO,14:12,14:28,1:14:12,1:14:28,4452,4468
1,1.1,M,EVENT,NO,NO,14:39,14:47,1:14:39,1:14:47,4479,4487
1,1.1,L,BEHAVIOR,NO,NO,14:47,16:05,1:14:47,1:16:05,4487,4565
1,1.1,M,EVENT,NO,NO,16:20,16:28,1:16:20,1:16:28,4580,4588
1,1.1,L,BEHAVIOR,NO,NO,16:28,16:38,1:16:28,1:16:38,4588,4598
1,1.1,FP,BEHAVIOR,NO,NO,16:38,16:40,1:16:38,1:16:40,4598,4600
1,1.1,L,BEHAVIOR,NO,NO,16:41,17:01,1:16:41,1:17:01,4601,4621
1,1.1,M,EVENT,NO,NO,17:02,17:04,1:17:02,1:17:04,4622,4624
1,1.1,L,BEHAVIOR,NO,NO,17:04,17:21,1:17:04,1:17:21,4624,4641
1,1.1,L,BEHAVIOR,NO,NO,17:24,17:56,1:17:24,1:17:56,4644,4676
1,1.1,M,EVENT,NO,NO,17:56,18:03,1:17:56,1:18:03,4676,4683
1,1.1,NB,BEHAVIOR,NO,NO,18:03,18:05,1:18:03,1:18:05,4683,4685
1,1.1,L,BEHAVIOR,NO,NO,18:10,18:30,1:18:10,1:18:30,4690,4710
1,1.1,NB,BEHAVIOR,NO,NO,18:32,18:35,1:18:32,1:18:35,4712,4715
1,1.1,L,BEHAVIOR,NO,NO,18:39,19:51,1:18:39,1:19:51,4719,4791
1,1.1,M,EVENT,NO,NO,19:51,19:58,1:19:51,1:19:58,4791,4798
1,1.1,NB,BEHAVIOR,NO,NO,20:21,20:26,1:20:21,1:20:26,4821,4826
1,1.1,L,BEHAVIOR,NO,NO,20:28,20:53,1:20:28,1:20:53,4828,4853
1,1.1,L,BEHAVIOR,NO,NO,20:56,21:16,1:20:56,1:21:16,4856,4876
1,1.1,M,EVENT,NO,NO,21:33,21:38,1:21:33,1:21:38,4893,4898
1,1.1,L,BEHAVIOR,NO,NO,21:38,22:35,1:21:38,1:22:35,4898,4955
1,1.1,L,BEHAVIOR,NO,NO,23:01,23:20,1:23:01,1:23:20,4981,5000
1,1.1,M,EVENT,NO,NO,23:20,23:31,1:23:20,1:23:31,5000,5011
1,1.1,H,EVENT,NO,NO,23:36,23:37,1:23:36,1:23:37,5016,5017
1,1.1,M,EVENT,NO,NO,23:48,23:51,1:23:48,1:23:51,5028,5031
1,1.1,M,EVENT,NO,NO,24:07:00,24:16:00,1:24:07,1:24:16,5047,5056
1,1.1,NB,BEHAVIOR,NO,NO,24:16:00,24:22:00,1:24:16,1:24:22,5056,5062
1,1.1,L,BEHAVIOR,NO,NO,24:23:00,24:26:00,1:24:23,1:24:26,5063,5066
1,1.1,M,EVENT,NO,NO,24:26:00,24:29:00,1:24:26,1:24:29,5066,5069
1,1.1,NB,BEHAVIOR,NO,YES,24:29:00,24:42:00,1:24:29,1:24:42,5069,5082
1,1.1,B,EVENT,NO,YES,24:42:00,24:44:00,1:24:42,1:24:44,5082,5084
1,1.1,B,EVENT,NO,YES,24:45:00,24:49:00,1:24:45,1:24:49,5085,5089
1,1.1,B,EVENT,NO,NO,24:51:00,24:52:00,1:24:51,1:24:52,5091,5092
1,1.1,M,EVENT,NO,NO,25:02:00,25:05:00,1:25:02,1:25:05,5102,5105
1,1.1,NB,EVENT,NO,YES,25:05:00,25:07:00,1:25:05,1:25:07,5105,5107
1,1.1,B,EVENT,NO,YES,25:08:00,25:18:00,1:25:08,1:25:18,5108,5118
1,1.1,L,BEHAVIOR,NO,NO,25:38:00,25:55:00,1:25:38,1:25:55,5138,5155
1,1.1,M,EVENT,NO,NO,25:55:00,26:04:00,1:25:55,1:26:04,5155,5164
1,1.1,NB,BEHAVIOR,NO,NO,26:16:00,26:26:00,1:26:16,1:26:26,5176,5186
1,1.1,M,EVENT,NO,NO,26:45:00,26:49:00,1:26:45,1:26:49,5205,5209
1,1.1,L,BEHAVIOR,NO,NO,26:49:00,26:52:00,1:26:49,1:26:52,5209,5212
1,1.1,L,BEHAVIOR,NO,NO,26:56:00,27:29:00,1:26:56,1:27:29,5216,5249
1,1.1,L,BEHAVIOR,NO,NO,27:35:00,27:52:00,1:27:35,1:27:52,5255,5272
1,1.1,L,BEHAVIOR,NO,NO,27:58:00,28:07:00,1:27:58,1:28:07,5278,5287
1,1.1,M,EVENT,NO,NO,28:07:00,28:11:00,1:28:07,1:28:11,5287,5291
1,1.1,M,EVENT,NO,NO,28:20:00,28:25:00,1:28:20,1:28:25,5300,5305
1,1.1,N,EVENT,NO,NO,28:25:00,28:29:00,1:28:25,1:28:29,5305,5309
1,1.1,M,EVENT,NO,NO,28:45:00,28:52:00,1:28:45,1:28:52,5325,5332
1,1.1,L,BEHAVIOR,NO,NO,28:52:00,29:00:00,1:28:52,1:29:00,5332,5340
1,1.1,N,EVENT,NO,NO,29:00:00,29:04:00,1:29:00,1:29:04,5340,5344
1,1.1,B,EVENT,NO,NO,29:10:00,29:12:00,1:29:10,1:29:12,5350,5352
1,1.2,M,EVENT,NO,NO,0:11,0:18,2:00:11,2:00:18,7211,7218
1,1.2,L,BEHAVIOR,NO,NO,0:18,0:22,2:00:18,2:00:22,7218,7222
1,1.2,M,EVENT,NO,NO,0:22,0:24,2:00:22,2:00:24,7222,7224
1,1.2,L,BEHAVIOR,NO,NO,0:24,0:43,2:00:24,2:00:43,7224,7243
1,1.2,M,EVENT,NO,NO,0:43,0:47,2:00:43,2:00:47,7243,7247
1,1.2,M,EVENT,NO,NO,0:48,1:51,2:00:48,2:01:51,7248,7311
1,1.2,M,EVENT,NO,NO,1:52,2:01,2:01:52,2:02:01,7312,7321
1,1.3,M,EVENT,NO,NO,0:17,0:20,3:00:17,3:00:20,10817,10820
1,1.3,NB,BEHAVIOR,NO,YES,0:57,1:03,3:00:57,3:01:03,10857,10863
1,1.3,B,EVENT,NO,YES,1:03,1:05,3:01:03,3:01:05,10863,10865
