N_Day,Day,Session,File name,Date/Time Start,Duration of Video,Activity,Event/behavior,Focus,Visitors?,Music?,Start,End,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,YES,0:19:56,0:19:58,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,JB_Feet,BEHAVIOR,,NO,YES,0:19:57,0:20:16,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,YES,0:20:00,0:20:21,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,YES,0:20:28,0:20:29,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,JB_Feet,BEHAVIOR,,NO,YES,0:20:28,0:21:05,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,YES,0:20:36,0:20:56,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,YES,0:20:58,0:21:19,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,JB_Feet,BEHAVIOR,,NO,YES,0:21:20,0:21:31,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,YES,0:21:31,0:22:17,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,JB_Feet,BEHAVIOR,,NO,YES,0:22:12,0:22:33,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,YES,YES,0:22:33,0:22:35,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,YES,0:22:36,0:22:49,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,NO,0:22:49,0:22:50,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,NO,0:22:50,0:22:51,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,U,MUSIC,,NO,YES,0:22:51,0:34:44,MUSIC,0:11:53,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,YES,0:22:55,0:23:08,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,JB_Feet,BEHAVIOR,,NO,YES,0:23:06,0:34:36,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,YES,0:26:04,0:26:06,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,YES,0:31:56,0:31:56,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,FP,BEHAVIOR,,NO,YES,0:32:16,0:32:19,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,YES,0:32:16,0:32:17,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,NB_JB,BEHAVIOR,,NO,YES,0:34:36,0:34:37,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,YES,0:34:36,0:34:43,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:34:43,0:34:57,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,S,BEHAVIOR,,NO,NO,0:34:45,0:34:57,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:34:59,0:34:59,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:35:00,0:35:12,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:35:06,0:35:11,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:35:12,0:35:12,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:35:14,0:36:08,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:35:22,0:35:53,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:35:58,0:36:12,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:36:14,0:36:17,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:36:14,0:36:15,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:36:19,0:36:35,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,S,BEHAVIOR,,NO,NO,0:36:25,0:36:34,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,V,EVENT,,NO,NO,0:36:34,0:36:35,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:36:35,0:37:12,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,P,BEHAVIOR,,NO,NO,0:36:36,0:38:13,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,T,,,,,0:37:43,0:37:49,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,YES,NO,0:37:48,0:38:15,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,S,BEHAVIOR,,NO,NO,0:38:17,0:38:24,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,NO,0:38:26,0:38:32,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,NO,0:39:16,0:39:23,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:39:23,0:39:29,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,L,BEHAVIOR,,NO,NO,0:39:31,0:39:35,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,M,EVENT,,NO,NO,0:39:44,0:39:52,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_JB,,,,YES,0:00:02,0:00:16,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:00:16,0:00:22,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_JB,,,,YES,0:00:22,0:01:30,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:01:30,0:01:45,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_JB,,,,YES,0:01:45,0:02:00,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:02:00,0:02:05,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_JB,,,,YES,0:02:05,0:02:43,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:02:43,0:02:50,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,,0:02:56,0:03:10,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,Exp_left,,,,,0:03:02,0:15:40,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,,0:15:40,0:16:20,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,,0:16:30,0:16:52,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,,0:17:47,0:17:51,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_JB,,,,YES,0:19:21,0:21:19,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:21:19,0:21:31,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_JB,,,,YES,0:21:31,0:22:17,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,VA_B,,,,YES,0:22:16,0:22:41,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_V,,,,YES,0:22:17,0:22:50,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_JB,,,,YES,0:22:50,0:23:09,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:23:35,0:23:37,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:24:36,0:24:38,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,VA_B,,,,YES,0:25:00,0:25:33,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_V,,,,YES,0:25:05,0:25:25,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:25:39,0:25:50,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:26:30,0:26:43,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,YES,0:30:02,0:30:18,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,VA_B,,,,,0:30:25,0:30:40,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_V,,,,,0:30:29,0:30:35,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,,0:31:36,0:31:56,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,,0:36:12,0:36:23,,,,,,,,,,,,,,,,
4,4/12/19,1,D4_S1_output.mp4,7:30:00 AM,0:39:56,BA_E,,,,,0:38:40,0:39:56,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:00:04,0:00:04,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,NO,0:00:04,0:00:05,,,SINGLE BOB TRIGGER,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,NO,0:00:05,0:00:22,MUSIC,0:00:17,JACKSON,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:01:10,0:01:10,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,P,BEHAVIOR,,YES,NO,0:01:35,0:01:37,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,L,BEHAVIOR,,YES,NO,0:02:09,0:02:15,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,NO,0:02:10,0:02:13,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,S,BEHAVIOR,,YES,NO,0:02:17,0:02:26,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,L,BEHAVIOR,,YES,NO,0:02:26,0:02:56,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,NO,0:02:50,0:02:56,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:03:01,0:03:02,,,DEEPER,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,L,BEHAVIOR,,YES,NO,0:03:15,0:03:19,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:03:16,0:03:17,,,in response to kid making bird noises,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,L,BEHAVIOR,,YES,NO,0:04:33,0:06:18,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:05:55,0:05:55,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,L,BEHAVIOR,,YES,NO,0:06:32,0:08:35,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,T,,,YES,NO,0:07:35,0:09:45,,,VISITOR IS TALKING TO SAMPSON. HE DOESN'T CARE,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,S,BEHAVIOR,,YES,NO,0:08:35,0:09:06,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,NO,0:09:10,0:09:12,,,TRIGGER,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:09:11,0:09:11,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:09:12,0:09:27,MUSIC,0:00:15,MOVE IT,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,L,BEHAVIOR,,YES,YES,0:09:12,0:09:31,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,NO,0:09:31,0:09:36,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,L,BEHAVIOR,,YES,NO,0:09:36,0:20:54,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,S,BEHAVIOR,,YES,NO,0:10:00,0:10:08,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:10:08,0:10:09,,,KIND OF BOB TRIGGER,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:10:09,0:10:30,MUSIC,0:00:21,JACKSON,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,YES,0:10:17,0:10:17,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,YES,0:10:17,0:10:17,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:10:39,0:10:40,,,"TRIGGER
",,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:10:42,0:10:58,MUSIC,0:00:16,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,YES,0:10:57,0:10:58,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,NO,0:11:21,0:11:21,,,ONCE TRIGGER,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:11:23,0:11:39,MUSIC,0:00:16,JACKSON,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,YES,0:11:31,0:11:31,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,NO,0:11:40,0:11:41,,,COULD BE A NOD. SINGLE,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:12:09,0:12:09,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:12:15,0:12:16,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:12:15,0:12:16,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:12:17,0:12:21,MUSIC,0:00:03,MOVE IT,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,YES,0:12:20,0:12:21,,,KIND OF ONCE DOWN WHILE SCREECHING,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:12:20,0:12:21,,,LOUD!,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:12:26,0:12:38,MUSIC,0:00:12,MOVE IT,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,YES,0:12:28,0:12:29,,,ONCE,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,P,BEHAVIOR,,YES,NO,0:12:35,0:12:36,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,S,BEHAVIOR,,YES,NO,0:12:48,0:12:57,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:12:57,0:12:58,,,"TRIGGER
",,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:12:57,0:12:58,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:12:59,0:13:16,MUSIC,0:00:17,JACKSON,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:13:22,0:13:22,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,P,BEHAVIOR,,YES,NO,0:13:58,0:13:58,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:14:24,0:14:25,,,VERY SMALL,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:14:24,0:14:25,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,S,BEHAVIOR,,YES,NO,0:15:37,0:15:46,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:15:46,0:15:47,,,MOVES HEAD DOWN THEN NODS; TRIGGER,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:15:48,0:16:03,MUSIC,0:00:15,MOVE IT,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:17:02,0:17:03,,,"TRIGGER,",,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:17:03,0:17:03,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:17:04,0:17:18,MUSIC,0:00:14,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:17:45,0:17:45,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,S,BEHAVIOR,,YES,NO,0:17:50,0:17:59,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,P,BEHAVIOR,,YES,NO,0:18:23,0:18:32,,,KIND OF PUFFY,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:18:24,0:18:25,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:18:35,0:18:36,,,MOTIONS WITH FOOT,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,NO,0:18:45,0:18:46,,,"TRIGGER, COULD BE ONE SMALL BOB",,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:18:46,0:18:47,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:18:48,0:19:04,MUSIC,0:00:17,JCACKSON,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:19:10,0:19:11,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:19:10,0:19:11,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,P,BEHAVIOR,,YES,NO,0:19:28,0:19:30,,,BITES FOOT A BIT,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:19:54,0:19:55,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:19:58,0:20:09,MUSIC,0:00:12,JACKSON,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:20:10,0:20:11,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,NO,0:20:11,0:20:11,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,S,BEHAVIOR,,YES,NO,0:20:13,0:20:25,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:20:26,0:20:29,,,TRIGGER,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,P,BEHAVIOR,,YES,NO,0:20:28,0:20:35,,,BITES FOOT,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:20:29,0:20:45,MUSIC,0:00:16,JACKSON,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,NO,0:20:54,0:20:56,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,NO,0:21:01,0:21:03,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:21:03,0:21:24,MUSIC,0:00:22,MOVE IT,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,B,EVENT,,YES,YES,0:21:05,0:21:06,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,YES,0:21:13,0:21:16,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,NO,0:21:25,0:21:28,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,NO,0:21:31,0:21:34,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,NO,0:21:38,0:21:39,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,NO,0:21:43,0:21:47,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:21:46,0:21:46,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,M,EVENT,,YES,NO,0:21:54,0:21:59,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:21:57,0:21:58,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:21:57,0:21:58,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,U,MUSIC,,YES,YES,0:22:01,0:22:10,MUSIC,0:00:09,MOVE IT,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,L,BEHAVIOR,,YES,YES,0:22:02,0:26:32,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:22:05,0:22:05,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,V,EVENT,,YES,NO,0:22:16,0:22:17,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,P,BEHAVIOR,,YES,NO,0:22:19,0:22:39,,,,,,,,,,,,,,,,
4,4/12/19,2,D4_S2_output_t.mp4,,0:46:50,N,EVENT,,YES,NO,0:22:47,0:22:48,,,,,,,,,,,,,,,,
